DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
1297,1271.52,17.5,22.57,121.78,None,4.65,7.9,None,None,148.0,89.0,None,3114.15,None,1.28,None,18.44,None,None,23.29,1041.06,413.95,44.32,None,0.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1298,1272.47,17.5,33.59,122.74,None,3.69,7.52,None,None,148.0,87.5,None,3114.4,None,1.28,None,18.45,None,None,23.31,1042.06,414.35,44.36,None,0.65,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1299,1273.42,17.5,98.43,123.96,None,2.48,7.01,None,None,148.0,86.0,None,3114.16,None,1.28,None,18.44,None,None,23.34,1043.06,414.74,44.4,None,0.45,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1300,1274.34,17.5,102.86,123.08,None,3.35,7.03,None,None,148.0,86.3,None,3114.21,None,1.28,None,18.44,None,None,23.36,1044.06,415.14,44.45,None,0.47,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1301,1275.25,17.5,100.03,126.56,None,0.38,6.81,None,None,148.0,85.2,None,3114.09,None,1.28,None,18.45,None,None,23.38,1045.06,415.54,44.49,None,0.41,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1302,1276.16,17.5,69.92,125.54,None,0.97,7.47,None,None,148.0,86.2,None,3114.09,None,1.28,None,18.45,None,None,23.4,1046.06,415.94,44.53,None,0.47,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1303,1277.06,17.5,29.1,120.9,None,5.54,8.53,None,None,148.0,89.3,None,3114.15,None,1.28,None,18.43,None,None,23.42,1047.06,416.33,44.57,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1304,1278.0,17.5,33.31,121.86,None,4.58,8.63,None,None,148.0,89.2,None,3114.19,None,1.28,None,18.43,None,None,23.45,1048.06,416.73,44.62,None,0.68,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1305,1280.42,17.5,33.46,122.04,None,4.39,7.83,None,None,148.0,89.2,None,3114.22,None,1.28,None,18.35,None,None,23.47,1049.06,417.13,44.66,None,0.68,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1306,1279.84,17.5,30.48,121.63,None,4.8,8.35,None,None,148.0,92.2,None,3114.2,None,1.28,None,18.28,None,None,23.49,1050.05,417.53,44.7,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1307,1280.76,17.5,27.77,121.0,None,5.42,8.28,None,None,148.0,92.8,None,3114.12,None,1.28,None,18.24,None,None,23.51,1051.05,417.92,44.74,None,0.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1308,1281.68,17.5,33.31,121.02,None,5.41,8.49,None,None,148.0,91.5,None,3114.32,None,1.28,None,18.22,None,None,23.54,1052.05,418.32,44.79,None,0.71,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1309,1282.6,17.5,33.18,121.22,None,5.21,7.99,None,None,148.0,90.1,None,3114.18,None,1.28,None,18.22,None,None,23.56,1053.05,418.72,44.83,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1310,1283.52,17.5,26.16,121.62,None,4.96,8.3,None,None,153.0,98.1,None,3279.45,None,1.28,None,18.24,None,None,23.58,1054.05,419.12,44.87,None,0.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1311,1284.45,17.5,28.99,124.38,None,3.24,7.45,None,None,191.0,162.1,None,4539.2,None,1.28,None,18.44,None,None,23.6,1055.05,419.52,44.91,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1312,1285.38,17.5,49.94,122.95,None,4.67,8.1,None,None,191.0,163.2,None,4538.72,None,1.28,None,18.46,None,None,23.63,1056.05,419.91,44.96,None,0.66,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1313,1286.29,17.5,52.67,122.81,None,4.8,8.46,None,None,190.0,163.6,None,4539.08,None,1.28,None,18.46,None,None,23.65,1057.05,420.31,45.0,None,0.65,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1314,1287.23,17.5,53.83,121.95,None,5.67,8.53,None,None,191.0,164.0,None,4538.51,None,1.28,None,18.47,None,None,23.67,1058.05,420.71,45.04,None,0.67,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1315,1288.13,17.5,49.04,121.5,None,6.12,8.53,None,None,191.0,164.4,None,4538.9,None,1.28,None,18.47,None,None,23.69,1059.05,421.11,45.08,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1316,1289.06,17.5,58.99,123.4,None,4.22,7.37,None,None,177.0,134.6,None,4039.85,None,1.28,None,18.5,None,None,23.72,1060.04,421.5,45.13,None,0.61,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1317,1289.97,17.5,99.57,126.27,None,1.35,6.2,None,None,148.0,83.3,None,3114.52,None,1.28,None,18.52,None,None,23.74,1061.04,421.9,45.17,None,0.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1318,1290.89,17.5,118.18,126.25,None,1.37,6.25,None,None,148.0,83.5,None,3114.52,None,1.28,None,18.52,None,None,23.76,1062.04,422.3,45.21,None,0.38,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1319,1291.81,17.5,72.95,123.51,None,4.12,8.26,None,None,148.0,87.0,None,3114.36,None,1.28,None,18.51,None,None,23.78,1063.04,422.7,45.25,None,0.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1320,1292.74,17.5,47.85,121.08,None,6.54,9.73,None,None,148.0,90.1,None,3114.42,None,1.28,None,18.49,None,None,23.81,1064.04,423.09,45.3,None,0.67,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1321,1293.64,17.5,54.73,123.88,None,3.75,8.33,None,None,148.0,87.5,None,3114.44,None,1.28,None,18.49,None,None,23.83,1065.04,423.49,45.34,None,0.58,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1322,1294.61,17.5,119.62,126.32,None,1.3,6.3,None,None,148.0,83.7,None,3114.52,None,1.28,None,18.51,None,None,23.85,1066.04,423.89,45.38,None,0.38,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1323,1295.48,17.5,93.89,124.37,None,3.25,7.63,None,None,148.0,86.2,None,3114.22,None,1.28,None,18.52,None,None,23.87,1067.04,424.29,45.42,None,0.48,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1324,1296.39,17.5,38.13,120.32,None,7.31,9.62,None,None,148.0,90.4,None,3114.38,None,1.28,None,18.51,None,None,23.89,1068.04,424.68,45.47,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1325,1297.32,17.5,37.82,121.13,None,6.49,9.25,None,None,148.0,90.8,None,3114.4,None,1.28,None,18.5,None,None,23.92,1069.04,425.08,45.51,None,0.71,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1326,1298.23,17.5,36.63,117.94,None,9.69,8.82,None,None,148.0,90.1,None,3114.42,None,1.28,None,18.49,None,None,23.94,1070.03,425.48,45.55,None,0.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1327,1299.15,17.5,38.61,121.2,None,6.41,8.95,None,None,148.0,90.0,None,3114.49,None,1.28,None,18.49,None,None,23.96,1071.03,425.88,45.6,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1328,1300.06,17.5,37.26,121.39,None,5.71,8.72,None,None,148.0,89.5,None,3114.44,None,1.28,None,18.49,None,None,23.98,1072.03,426.28,45.64,None,0.69,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1329,1300.99,17.5,36.43,120.15,None,6.89,9.34,None,None,148.0,90.2,None,3114.39,None,1.28,None,18.49,None,None,24.01,1073.03,426.67,45.68,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1330,1301.9,17.5,40.06,120.8,None,6.24,8.91,None,None,148.0,88.5,None,3114.4,None,1.28,None,18.49,None,None,24.03,1074.03,427.07,45.72,None,0.69,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1331,1302.82,17.5,30.74,120.18,None,6.85,9.53,None,None,148.0,89.1,None,3114.38,None,1.28,None,18.48,None,None,24.05,1075.03,427.47,45.77,None,0.76,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1332,1306.99,17.5,36.28,120.98,None,6.06,9.11,None,None,148.0,89.5,None,3114.41,None,1.28,None,18.48,None,None,24.07,1076.03,427.87,45.81,None,0.71,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1333,1304.63,17.5,35.34,120.83,None,6.21,8.82,None,None,148.0,89.1,None,3114.42,None,1.28,None,18.4,None,None,24.1,1077.03,428.26,45.85,None,0.72,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1334,1305.55,17.5,37.73,121.19,None,5.84,8.48,None,None,148.0,88.4,None,3114.41,None,1.28,None,18.3,None,None,24.12,1078.03,428.66,45.89,None,0.69,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1335,1306.46,17.5,35.83,121.68,None,5.35,8.74,None,None,148.0,88.0,None,3114.39,None,1.28,None,18.24,None,None,24.14,1079.03,429.06,45.94,None,0.69,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1336,1307.37,17.5,32.5,120.6,None,6.43,8.83,None,None,148.0,89.6,None,3114.42,None,1.28,None,18.22,None,None,24.16,1080.02,429.46,45.98,None,0.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1337,1308.29,17.5,34.86,121.01,None,6.04,9.19,None,None,148.0,90.5,None,3114.23,None,1.28,None,18.19,None,None,24.19,1081.02,429.85,46.02,None,0.71,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1338,1309.21,17.5,32.0,120.54,None,6.51,9.34,None,None,148.0,93.6,None,3114.18,None,1.28,None,18.07,None,None,24.21,1082.02,430.25,46.06,None,0.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1339,1310.11,17.5,29.67,120.75,None,6.28,10.18,None,None,148.0,96.9,None,3114.32,None,1.28,None,17.92,None,None,24.23,1083.02,430.65,46.11,None,0.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1340,1311.04,17.5,33.62,121.67,None,5.36,8.66,None,None,148.0,89.3,None,3114.3,None,1.28,None,17.77,None,None,24.25,1084.02,431.05,46.15,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1341,1311.94,17.5,33.65,123.14,None,3.9,9.11,None,None,148.0,90.2,None,3114.2,None,1.28,None,17.67,None,None,24.27,1085.02,431.44,46.19,None,0.66,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1342,1312.85,17.5,34.56,121.62,None,5.41,9.19,None,None,148.0,88.8,None,3114.16,None,1.28,None,17.58,None,None,24.3,1086.02,431.84,46.23,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1343,1313.79,17.5,35.11,120.15,None,6.88,9.08,None,None,148.0,88.9,None,3114.32,None,1.28,None,17.49,None,None,24.32,1087.02,432.24,46.28,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1344,1314.69,17.5,34.85,119.39,None,7.65,9.08,None,None,148.0,88.8,None,3114.39,None,1.28,None,17.43,None,None,24.34,1088.02,432.64,46.32,None,0.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1345,1315.59,17.5,32.15,121.0,None,6.04,9.44,None,None,148.0,90.1,None,3114.37,None,1.28,None,17.4,None,None,24.36,1089.02,433.04,46.36,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1346,1316.52,17.5,33.73,121.62,None,5.41,9.3,None,None,148.0,88.8,None,3114.43,None,1.28,None,17.35,None,None,24.39,1090.01,433.43,46.4,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1347,1317.4,17.5,31.61,121.34,None,5.7,9.3,None,None,148.0,89.4,None,3114.26,None,1.28,None,17.29,None,None,24.41,1091.01,433.83,46.45,None,0.72,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1348,1318.32,17.5,33.43,121.65,None,5.39,9.58,None,None,148.0,89.1,None,3114.42,None,1.28,None,17.25,None,None,24.43,1092.01,434.23,46.49,None,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1349,1319.22,17.5,32.46,121.17,None,5.87,9.55,None,None,148.0,89.2,None,3114.38,None,1.28,None,17.21,None,None,24.45,1093.01,434.63,46.53,None,0.72,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1350,1320.13,17.5,32.31,121.49,None,5.55,9.95,None,None,148.0,90.1,None,3114.45,None,1.28,None,17.18,None,None,24.48,1094.01,435.02,46.57,None,0.71,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1351,1321.05,17.5,11.41,121.61,None,5.69,2.78,None,None,139.0,137.1,None,4104.96,None,1.28,None,16.71,None,None,24.5,1095.01,435.42,46.62,None,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1352,1321.98,17.5,38.27,119.27,None,8.15,0.48,None,None,135.0,162.5,None,4516.9,None,1.28,None,16.55,None,None,24.52,1096.01,435.82,46.66,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1353,1322.86,17.5,31.7,120.74,None,6.67,0.48,None,None,135.0,162.6,None,4516.88,None,1.28,None,16.56,None,None,24.54,1097.01,436.22,46.7,None,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1354,1323.76,17.5,30.65,120.44,None,6.97,0.48,None,None,135.0,162.2,None,4516.88,None,1.28,None,16.57,None,None,24.57,1098.01,436.61,46.74,None,0.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1355,1324.67,17.5,30.41,119.19,None,8.22,0.48,None,None,135.0,162.0,None,4516.88,None,1.28,None,16.58,None,None,24.59,1099.01,437.01,46.79,None,0.77,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1356,1325.58,17.5,31.76,118.25,None,9.17,0.48,None,None,135.0,161.3,None,4516.8,None,1.28,None,16.58,None,None,24.61,1100.0,437.41,46.83,None,0.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1357,1326.49,17.5,31.81,120.17,None,7.24,0.48,None,None,135.0,161.9,None,4516.8,None,1.28,None,16.57,None,None,24.63,1101.0,437.81,46.87,None,0.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1358,1327.39,17.5,32.11,119.43,None,6.01,0.48,None,None,135.0,162.0,None,4516.88,None,1.28,None,16.57,None,None,24.66,1102.0,438.2,46.91,None,0.71,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1359,1328.31,17.5,30.54,122.25,None,2.92,6.64,None,None,177.0,162.8,None,4516.54,None,1.28,None,16.51,None,None,24.68,1103.0,438.6,46.96,None,0.66,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1360,1329.2,17.5,31.75,122.69,None,2.37,8.87,None,None,190.0,170.0,None,4516.26,None,1.28,None,16.49,None,None,24.7,1104.0,439.0,47.0,None,0.64,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1361,1334.85,12.25,9.62,121.13,None,3.42,7.05,None,None,49.0,160.3,70.88,3316.53,30,1.39,None,16.02,None,None,0.05,1.7,1.0,0.08,None,0.69,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1362,1335.81,12.25,10.1,120.22,None,0.97,8.17,None,None,50.0,159.4,70.56,3316.5,30,1.39,None,15.9,None,None,0.09,2.7,2.0,0.16,None,0.55,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1363,1336.77,12.25,10.05,120.22,None,0.76,8.01,None,None,49.0,159.2,70.47,3316.45,30,1.39,None,15.86,None,None,0.14,3.7,3.0,0.25,None,0.63,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1364,1337.74,12.25,11.94,122.31,None,0.82,8.62,None,None,119.0,165.4,69.94,3432.28,30,1.39,None,16.15,None,None,0.19,4.7,4.0,0.33,None,0.63,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1365,1338.7,12.25,19.33,123.97,None,1.25,9.04,None,None,130.0,169.5,69.47,3491.4,31,1.39,None,16.5,None,None,0.24,5.7,5.0,0.41,None,0.6,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1366,1339.67,12.25,21.22,124.57,None,0.72,8.97,None,None,129.0,170.9,69.32,3516.29,31,1.39,None,16.62,None,None,0.28,6.7,6.0,0.49,None,0.59,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1367,1340.63,12.25,18.49,124.8,None,0.67,8.9,None,None,129.0,170.8,67.01,3516.23,31,1.39,None,16.53,None,None,0.33,7.7,7.0,0.57,None,0.59,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1368,1341.59,12.25,27.78,124.58,None,0.88,9.19,None,None,129.0,170.6,64.26,3516.15,31,1.39,None,16.43,None,None,0.38,8.7,7.99,0.65,None,0.55,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1369,1342.56,12.25,31.54,124.64,None,0.83,9.59,None,None,130.0,170.6,63.58,3516.06,31,1.39,None,16.4,None,None,0.43,9.7,8.99,0.74,None,0.53,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1370,1343.52,12.25,31.66,124.47,None,1.0,9.37,None,None,130.0,170.8,63.04,3516.0,31,1.39,1.39,16.41,-15.15,None,0.47,10.7,9.99,0.82,None,0.53,-0.1,None,3309,0,1,0,0,0,0,None,3309.0,None,None,600.0
1371,1344.48,12.25,32.55,124.37,None,1.09,9.29,None,None,129.0,170.6,62.66,3515.97,31,1.39,1.39,16.41,-39.67,None,0.52,11.7,10.99,0.9,None,0.53,-0.1,None,4071,0,1,1,0,1,0,None,4071.0,4071.0,4071.0,600.0
1372,1345.45,12.25,31.59,124.65,None,0.82,9.51,None,None,130.0,170.6,62.27,3516.06,31,1.39,0.99,16.4,-934.73,None,0.57,12.7,11.99,0.98,None,0.53,-0.1,None,335,0,0,0,0,1,0,None,None,None,335.0,600.0
1373,1346.41,12.25,30.58,124.35,None,1.11,9.45,None,None,129.0,171.0,61.92,3516.0,31,1.39,1.3,16.38,-36.15,None,0.61,13.7,12.99,1.06,None,0.54,-0.1,None,2485,0,0,0,0,1,0,None,None,None,2485.0,600.0
1374,1347.37,12.25,30.31,124.44,None,1.03,9.54,None,None,130.0,170.9,61.68,3515.99,31,1.39,1.39,16.37,29.61,None,0.66,14.7,13.99,1.15,None,0.53,-0.1,None,4707,0,0,0,0,1,0,None,None,None,4707.0,600.0
1375,1348.34,12.25,28.87,124.56,None,0.91,9.24,None,None,129.0,171.0,61.46,3516.03,31,1.39,1.39,16.37,-13.03,None,0.71,15.7,14.99,1.23,None,0.53,-0.1,None,4910,0,0,1,0,1,0,None,None,4910.0,4910.0,600.0
1376,1349.3,12.25,29.18,124.49,None,0.98,9.07,None,None,129.0,170.7,61.35,3516.16,31,1.39,1.39,16.36,29.67,None,0.76,16.7,15.99,1.31,None,0.55,-0.1,None,5254,0,1,0,0,1,0,None,5254.0,None,5254.0,600.0
1377,1350.27,12.25,32.95,124.31,None,1.41,9.29,None,None,129.0,171.0,61.34,3516.04,31,1.39,1.39,16.36,-48.91,None,0.8,17.7,16.99,1.39,None,0.55,-0.1,None,5357,0,0,0,0,1,0,None,None,None,5357.0,600.0
1378,1351.23,12.25,32.22,124.51,None,1.7,9.27,None,None,129.0,170.6,61.28,3516.04,31,1.39,1.39,16.37,-17.5,None,0.85,18.7,17.99,1.47,None,0.57,-0.1,None,5400,0,0,0,0,1,0,None,None,None,5400.0,600.0
1379,1352.19,12.25,31.68,124.55,None,1.66,9.14,None,None,129.0,171.0,61.29,3516.02,31,1.39,1.39,16.36,10.27,None,0.9,19.7,18.99,1.56,None,0.57,-0.1,None,5742,0,0,0,0,1,0,None,None,None,5742.0,600.0
1380,1353.16,12.25,32.15,124.52,None,1.69,9.26,None,None,130.0,170.5,61.33,3516.01,31,1.39,1.39,16.36,-77.6,None,0.94,20.7,19.99,1.64,None,0.57,-0.1,None,5940,0,0,1,0,1,0,None,None,5940.0,5940.0,600.0
1381,1354.12,12.25,32.38,124.47,None,1.74,9.41,None,None,129.0,170.6,61.28,3516.02,31,1.39,1.39,16.33,-51.57,None,0.99,21.69,20.99,1.72,None,0.57,-0.1,None,5940,0,0,0,0,1,0,None,None,None,5940.0,600.0
1382,1355.08,12.25,31.88,124.57,None,1.64,9.51,None,None,129.0,170.6,61.3,3516.01,32,1.39,1.39,16.33,-37.23,None,1.04,22.69,21.98,1.8,None,0.57,-0.1,None,5981,0,0,1,0,1,0,None,None,5981.0,5981.0,600.0
1383,1356.04,12.25,12.25,124.44,None,2.04,8.34,None,None,129.0,170.9,63.68,3516.07,31,1.39,1.39,16.32,-887.87,None,1.09,23.69,22.98,1.88,None,0.72,-0.1,None,5991,0,1,1,0,1,0,None,5991.0,5991.0,5991.0,600.0
1384,1357.01,12.25,21.01,125.9,None,1.47,9.27,None,None,130.0,173.0,71.73,3516.03,31,1.39,1.39,16.27,-80.03,None,1.13,24.69,23.98,1.96,None,0.61,-0.1,None,1098,0,0,0,0,1,0,None,None,None,1098.0,600.0
1385,1357.97,12.25,24.38,125.69,None,1.69,9.06,None,None,130.0,172.2,71.42,3516.13,31,1.39,1.39,16.28,-91.26,None,1.18,25.69,24.98,2.05,None,0.61,-0.1,None,2666,0,1,0,0,1,0,None,2666.0,None,2666.0,600.0
1386,1358.93,12.25,26.11,125.55,None,1.84,9.03,None,None,129.0,172.7,71.24,3516.11,31,1.39,1.39,16.3,-96.15,None,1.23,26.69,25.98,2.13,None,0.61,-0.1,None,3341,0,1,0,0,1,0,None,3341.0,None,3341.0,600.0
1387,1359.9,12.25,27.47,125.8,None,1.58,9.18,None,None,129.0,172.1,71.06,3515.95,31,1.39,1.39,16.3,-49.77,None,1.28,27.69,26.98,2.21,None,0.58,-0.1,None,4144,0,0,0,0,1,0,None,None,None,4144.0,600.0
