DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
774,766.93,26.0,53.3,102.31,105.31,17.27,14.79,17.55,None,220.54,197.02,0.0,4512.56,-6.44,1.02,None,27.79,None,1.02,28.77,587.73,497.69,41.96,1.0,1.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None
775,767.89,26.0,49.85,101.98,105.0,17.6,14.28,17.54,None,220.32,193.19,0.0,4512.52,-6.44,1.02,None,27.79,None,1.02,28.79,588.74,498.23,41.98,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
776,768.85,26.0,47.2,102.91,107.13,16.67,14.33,18.44,None,220.33,193.38,0.0,4512.91,-6.44,1.02,None,27.79,None,1.02,28.81,589.71,498.78,42.0,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
777,769.81,26.0,41.95,102.08,109.62,17.5,14.25,17.86,None,220.41,194.45,0.0,4512.28,-6.44,1.02,None,27.79,None,1.02,28.83,590.72,499.42,42.03,1.0,1.11,None,None,None,None,None,None,None,None,None,None,None,None,None,None
778,770.77,26.0,34.93,103.18,110.54,16.39,13.36,17.63,None,208.9,164.75,0.0,4104.63,-6.44,1.02,None,27.79,None,1.02,28.86,591.72,500.16,42.06,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
779,771.73,26.0,30.98,103.35,107.94,16.23,13.6,17.49,None,204.4,158.56,0.0,3962.73,-6.44,1.02,None,27.79,None,1.02,28.89,592.73,500.96,42.09,1.0,1.14,None,None,None,None,None,None,None,None,None,None,None,None,None,None
780,772.69,26.0,27.88,102.31,106.07,17.26,13.05,15.95,None,205.07,164.36,0.0,3994.71,-6.44,1.02,None,27.79,None,1.02,28.93,593.73,501.86,42.12,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
781,773.65,26.0,36.75,104.92,107.72,14.66,11.01,14.99,None,220.49,188.96,0.0,4512.33,-6.44,1.02,None,27.79,None,1.02,28.96,594.73,502.58,42.15,1.0,1.09,None,None,None,None,None,None,None,None,None,None,None,None,None,None
782,774.61,26.0,17.59,109.59,116.67,10.52,4.56,11.58,None,162.71,160.39,0.0,4159.1,-6.64,1.02,None,27.79,None,1.02,29.01,595.72,505.14,42.35,1.0,1.11,None,None,None,None,None,None,None,None,None,None,None,None,None,None
783,775.57,26.0,34.47,103.38,107.55,17.79,5.5,7.82,None,130.99,190.54,0.0,4512.86,-6.73,1.02,None,27.77,None,1.02,29.04,596.73,505.6,42.37,1.0,1.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None
784,776.53,26.0,39.89,100.61,103.3,20.56,7.65,8.76,None,130.89,196.27,0.0,4512.66,-6.76,1.02,None,27.77,None,1.02,29.07,597.73,505.99,42.4,1.0,1.04,None,None,None,None,None,None,None,None,None,None,None,None,None,None
785,777.49,26.0,25.51,99.01,103.58,22.16,5.9,7.87,None,130.89,191.19,0.0,4512.84,-6.85,1.02,None,27.77,None,1.02,29.11,598.73,506.61,42.43,1.0,1.17,None,None,None,None,None,None,None,None,None,None,None,None,None,None
786,778.44,26.0,25.01,98.73,102.1,22.44,5.58,7.26,None,130.9,191.96,0.0,4512.71,-6.78,1.02,None,27.77,None,1.02,29.15,599.72,507.24,42.47,1.0,1.18,None,None,None,None,None,None,None,None,None,None,None,None,None,None
787,779.4,26.0,22.67,98.59,102.12,22.58,3.23,4.26,None,130.92,190.34,0.0,4512.6,-6.79,1.02,None,27.77,None,1.02,29.19,600.73,507.94,42.52,1.0,1.21,None,None,None,None,None,None,None,None,None,None,None,None,None,None
788,780.36,26.0,29.62,98.67,102.01,22.5,3.73,6.85,None,130.89,195.17,0.0,4512.36,-6.78,1.02,None,27.77,None,1.02,29.23,601.74,508.48,42.55,1.0,1.14,None,None,None,None,None,None,None,None,None,None,None,None,None,None
789,781.32,26.0,27.02,98.07,101.87,23.1,5.74,9.01,None,130.89,194.09,0.0,4513.06,-6.74,1.02,None,27.77,None,1.02,29.26,602.73,509.06,42.58,1.0,1.17,None,None,None,None,None,None,None,None,None,None,None,None,None,None
790,782.27,26.0,22.67,97.29,102.1,23.88,3.23,13.1,None,130.92,192.66,0.0,4511.72,-6.8,1.02,None,27.77,None,1.02,29.31,603.72,509.75,42.63,1.0,1.23,None,None,None,None,None,None,None,None,None,None,None,None,None,None
791,783.22,26.0,32.2,100.86,105.34,20.31,7.66,9.24,None,130.87,197.83,0.0,4512.28,-6.77,1.02,None,27.77,None,1.02,29.34,604.72,510.24,42.66,1.0,1.09,None,None,None,None,None,None,None,None,None,None,None,None,None,None
792,784.16,26.0,33.9,99.55,103.41,21.62,8.07,8.48,None,130.85,200.95,0.0,4512.14,-6.81,1.02,None,27.77,None,1.02,29.37,605.73,510.71,42.69,1.0,1.09,None,None,None,None,None,None,None,None,None,None,None,None,None,None
793,785.11,26.0,35.45,99.87,102.74,21.3,8.4,8.62,None,130.87,200.45,0.0,4512.84,-6.91,1.02,None,27.77,None,1.02,29.39,606.73,511.16,42.71,1.0,1.08,None,None,None,None,None,None,None,None,None,None,None,None,None,None
794,786.05,26.0,37.22,99.97,102.85,21.2,8.4,8.54,None,130.87,201.45,0.0,4512.79,-7.02,1.02,None,27.77,None,1.02,29.42,607.72,511.58,42.74,1.0,1.06,None,None,None,None,None,None,None,None,None,None,None,None,None,None
795,787.0,26.0,44.85,100.19,102.85,20.98,8.33,8.49,None,130.85,200.12,0.0,4512.07,-7.02,1.02,None,27.77,None,1.02,29.44,608.72,511.93,42.76,1.0,1.01,None,None,None,None,None,None,None,None,None,None,None,None,None,None
796,787.94,26.0,40.95,100.5,102.43,20.68,7.76,8.24,None,130.86,199.05,0.0,4512.5,-7.02,1.02,None,27.77,None,1.02,29.47,609.72,512.32,42.79,1.0,1.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None
797,788.89,26.0,39.42,99.88,102.23,21.3,7.36,7.51,None,130.88,199.08,0.0,4513.19,-6.99,1.02,None,27.77,None,1.02,29.49,610.73,512.73,42.81,1.0,1.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None
798,789.84,26.0,37.56,99.68,102.54,21.49,7.42,7.53,None,130.88,197.72,0.0,4512.98,-7.02,1.02,None,27.77,None,1.02,29.52,611.73,513.16,42.84,1.0,1.06,None,None,None,None,None,None,None,None,None,None,None,None,None,None
799,790.78,26.0,34.67,99.66,103.05,21.52,7.42,7.59,None,130.88,199.18,0.0,4513.1,-7.02,1.02,None,27.77,None,1.02,29.55,612.75,513.63,42.87,1.0,1.08,None,None,None,None,None,None,None,None,None,None,None,None,None,None
800,791.73,26.0,30.84,98.76,103.33,22.42,7.79,8.26,None,130.89,200.04,0.0,4512.82,-7.02,1.02,None,27.77,None,1.02,29.58,613.72,514.13,42.9,1.0,1.13,None,None,None,None,None,None,None,None,None,None,None,None,None,None
801,792.67,26.0,33.57,99.76,103.24,21.41,7.62,10.38,None,130.86,201.19,0.0,4512.45,-7.0,1.02,None,27.76,None,1.02,29.61,614.71,514.61,42.93,1.0,1.09,None,None,None,None,None,None,None,None,None,None,None,None,None,None
802,793.62,26.0,39.56,100.19,103.27,20.99,8.3,9.54,None,130.89,201.13,0.0,4513.33,-6.93,1.02,None,27.76,None,1.02,29.64,615.73,515.02,42.95,1.0,1.04,None,None,None,None,None,None,None,None,None,None,None,None,None,None
803,794.56,26.0,38.06,100.31,102.79,20.86,7.15,10.75,None,130.93,201.88,0.0,4512.64,-7.02,1.02,None,27.76,None,1.02,29.66,616.72,515.43,42.98,1.0,1.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None
804,795.51,26.0,35.92,99.75,102.23,21.42,6.17,8.19,None,130.92,195.66,0.0,4512.43,-7.02,1.02,None,27.76,None,1.02,29.69,617.73,515.89,43.0,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
805,796.45,26.0,44.41,100.28,102.21,20.89,4.98,7.01,None,130.86,193.43,0.0,4512.64,-7.02,1.02,None,27.75,None,1.02,29.71,618.72,516.24,43.03,1.0,1.01,None,None,None,None,None,None,None,None,None,None,None,None,None,None
806,797.4,26.0,45.8,101.36,103.94,19.81,5.81,5.96,None,130.87,192.17,0.0,4512.59,-7.02,1.02,None,27.75,None,1.02,29.73,619.72,516.59,43.05,1.0,0.99,None,None,None,None,None,None,None,None,None,None,None,None,None,None
807,798.34,26.0,46.32,101.91,103.49,19.26,4.64,5.49,None,130.9,190.9,0.0,4512.9,-7.02,1.02,None,27.75,None,1.02,29.76,620.72,516.94,43.07,1.0,0.98,None,None,None,None,None,None,None,None,None,None,None,None,None,None
808,799.29,26.0,39.07,106.44,111.61,14.73,9.41,17.48,None,197.83,189.85,0.0,4512.84,-7.02,1.02,None,27.74,None,1.02,29.78,621.74,517.56,43.09,1.0,1.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None
809,800.23,26.0,50.69,105.4,109.7,15.77,11.72,14.67,None,220.45,189.63,0.0,4512.09,-7.02,1.02,None,27.74,None,1.02,29.8,622.73,518.08,43.11,1.0,1.04,None,None,None,None,None,None,None,None,None,None,None,None,None,None
810,801.18,26.0,44.02,106.62,111.41,14.55,11.29,13.82,None,220.37,187.81,0.0,4513.14,-7.02,1.02,None,27.74,None,1.02,29.82,623.72,518.69,43.13,1.0,1.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None
811,802.12,26.0,43.65,105.74,112.61,15.43,10.96,14.03,None,201.21,147.3,0.0,3826.27,-7.02,1.02,None,27.73,None,1.02,29.86,625.23,519.53,43.17,1.0,1.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None
812,803.07,26.0,40.1,108.44,113.51,12.73,10.22,12.49,None,178.86,103.35,0.0,3080.84,-7.02,1.02,None,27.73,None,1.02,29.88,626.23,520.08,43.19,1.0,0.99,None,None,None,None,None,None,None,None,None,None,None,None,None,None
813,804.01,26.0,21.19,105.9,111.44,15.27,11.25,14.88,None,181.1,114.41,0.0,3175.17,-7.0,1.02,None,27.72,None,1.02,29.93,627.22,521.1,43.24,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,804.96,26.0,31.26,105.2,110.79,15.97,11.67,15.35,None,220.19,191.23,0.0,4512.19,-7.02,1.02,None,27.72,None,1.02,29.96,628.23,521.96,43.27,1.0,1.15,None,None,None,None,None,None,None,None,None,None,None,None,None,None
815,805.9,26.0,43.49,103.1,109.65,18.07,13.2,17.43,None,220.41,193.91,0.0,4512.79,-7.02,1.02,None,27.71,None,1.02,29.99,629.22,522.57,43.29,1.0,1.11,None,None,None,None,None,None,None,None,None,None,None,None,None,None
816,806.85,26.0,46.58,101.4,106.65,19.77,14.35,17.13,None,220.45,196.33,0.0,4513.35,-7.02,1.02,None,27.71,None,1.02,30.01,630.23,523.15,43.31,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
817,807.8,26.0,46.63,100.9,105.31,20.27,14.55,16.66,None,220.37,196.82,0.0,4512.77,-7.02,1.02,None,27.71,None,1.02,30.03,631.21,523.72,43.33,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,808.74,26.0,54.03,102.2,104.89,18.98,13.74,15.61,None,220.41,195.59,0.0,4513.16,-7.02,1.02,None,27.7,None,1.02,30.05,632.24,524.22,43.35,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
819,809.69,26.0,49.46,101.84,105.73,19.33,13.81,16.32,None,220.37,195.83,0.0,4512.73,-7.02,1.02,None,27.7,None,1.02,30.07,633.22,524.75,43.37,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
820,810.63,26.0,43.05,103.81,107.97,17.36,13.41,17.17,None,217.34,184.45,0.0,4378.27,-7.02,1.02,None,27.69,None,1.02,30.09,634.22,525.37,43.39,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
821,811.58,26.0,29.57,105.58,111.75,15.59,12.26,16.38,None,178.88,106.68,0.0,3081.44,-7.02,1.02,None,27.69,None,1.02,30.12,635.23,526.11,43.43,1.0,1.11,None,None,None,None,None,None,None,None,None,None,None,None,None,None
822,812.52,26.0,8.1,111.66,116.03,10.36,3.72,13.23,None,154.94,144.27,0.0,3896.65,-7.02,1.02,None,27.67,None,1.02,30.25,636.21,530.42,44.08,1.0,1.26,None,None,None,None,None,None,None,None,None,None,None,None,None,None
823,813.47,26.0,11.97,109.93,112.7,12.84,0.63,0.78,None,128.95,178.06,0.0,4446.56,-7.02,1.02,None,27.67,None,1.02,30.33,637.21,531.72,44.16,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
824,814.41,26.0,14.49,107.95,109.79,14.82,1.42,5.68,None,128.97,182.56,0.0,4447.05,-7.02,1.02,None,27.68,None,1.02,30.4,638.22,532.8,44.23,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
825,815.36,26.0,15.9,107.45,110.4,15.32,3.37,5.32,None,128.98,184.04,0.0,4447.15,-7.02,1.02,None,27.68,None,1.02,30.46,639.22,533.78,44.29,1.0,1.18,None,None,None,None,None,None,None,None,None,None,None,None,None,None
826,816.3,26.0,18.38,105.62,109.06,17.15,4.29,7.26,None,128.96,187.63,0.0,4446.59,-7.02,1.02,None,27.67,None,1.02,30.52,640.21,534.62,44.34,1.0,1.17,None,None,None,None,None,None,None,None,None,None,None,None,None,None
827,817.25,26.0,16.46,106.1,112.64,16.67,4.56,7.37,None,128.95,186.98,0.0,4446.5,-7.02,1.02,None,27.66,None,1.02,30.58,641.21,535.57,44.4,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
828,818.19,26.0,14.5,104.22,106.63,18.55,5.05,6.09,None,128.98,188.08,0.0,4447.04,-7.02,1.02,None,27.65,None,1.02,30.64,642.21,536.64,44.47,1.0,1.26,None,None,None,None,None,None,None,None,None,None,None,None,None,None
829,819.14,26.0,20.67,104.67,107.49,18.1,5.48,5.69,None,128.96,186.31,0.0,4446.79,-7.02,1.02,None,27.64,None,1.02,30.69,643.21,537.39,44.51,1.0,1.16,None,None,None,None,None,None,None,None,None,None,None,None,None,None
830,820.08,26.0,22.88,104.11,106.79,18.66,5.48,5.73,None,128.96,189.0,0.0,4446.81,-7.02,1.02,None,27.63,None,1.02,30.74,644.22,538.08,44.56,1.0,1.14,None,None,None,None,None,None,None,None,None,None,None,None,None,None
831,821.02,26.0,20.93,103.33,107.55,19.44,5.49,5.68,None,128.96,190.37,0.0,4446.75,-7.02,1.02,None,27.62,None,1.02,30.79,645.24,538.83,44.61,1.0,1.18,None,None,None,None,None,None,None,None,None,None,None,None,None,None
832,821.95,26.0,22.18,103.75,106.93,19.02,5.49,5.7,None,128.96,191.16,0.0,4447.04,-7.02,1.02,None,27.62,None,1.02,30.83,646.22,539.52,44.65,1.0,1.16,None,None,None,None,None,None,None,None,None,None,None,None,None,None
833,822.89,26.0,18.01,103.87,108.5,18.9,6.17,7.07,None,128.96,190.75,0.0,4446.39,-7.02,1.02,None,27.61,None,1.02,30.89,647.22,540.38,44.7,1.0,1.21,None,None,None,None,None,None,None,None,None,None,None,None,None,None
834,823.82,26.0,29.24,105.93,107.38,16.84,6.3,6.46,None,128.97,188.58,0.0,4447.17,-7.02,1.02,None,27.6,None,1.02,30.92,648.22,540.91,44.74,1.0,1.06,None,None,None,None,None,None,None,None,None,None,None,None,None,None
835,824.75,26.0,32.15,106.68,108.17,16.09,6.3,6.52,None,128.96,184.88,0.0,4446.79,-7.02,1.02,None,27.6,None,1.02,30.95,649.22,541.4,44.77,1.0,1.02,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,825.68,26.0,50.9,104.0,105.98,18.77,6.3,6.4,None,128.95,193.24,0.0,4446.62,-6.99,1.02,None,27.6,None,1.02,30.97,650.24,541.71,44.79,1.0,0.95,None,None,None,None,None,None,None,None,None,None,None,None,None,None
837,826.61,26.0,14.61,110.01,116.08,12.76,6.31,6.44,None,128.95,182.49,0.0,4446.59,-6.81,1.02,None,27.59,None,1.02,31.04,651.25,542.78,44.86,1.0,1.15,None,None,None,None,None,None,None,None,None,None,None,None,None,None
838,827.55,26.0,17.5,107.59,113.28,15.18,6.3,6.48,None,128.95,184.37,0.0,4446.42,-6.81,1.02,None,27.59,None,1.02,31.1,652.22,543.64,44.91,1.0,1.15,None,None,None,None,None,None,None,None,None,None,None,None,None,None
839,828.48,26.0,17.18,106.23,109.2,16.54,6.3,6.44,None,128.97,185.24,0.0,4447.17,-6.86,1.02,None,27.58,None,1.02,31.15,653.22,544.55,44.97,1.0,1.18,None,None,None,None,None,None,None,None,None,None,None,None,None,None
840,829.41,26.0,17.55,105.5,107.86,17.27,6.29,6.43,None,128.96,185.71,0.0,4446.99,-6.98,1.02,None,27.57,None,1.02,31.21,654.21,545.43,45.02,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
841,830.34,26.0,18.77,104.12,106.57,18.65,6.3,6.45,None,128.96,190.22,0.0,4446.99,-6.79,1.02,None,27.56,None,1.02,31.26,655.21,546.26,45.08,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
842,831.27,26.0,8.45,112.26,117.14,10.51,5.38,11.74,None,179.52,177.46,0.0,4446.7,-6.84,1.02,None,27.55,None,1.02,31.38,656.22,548.85,45.2,1.0,1.29,None,None,None,None,None,None,None,None,None,None,None,None,None,None
843,832.21,26.0,35.51,107.04,110.74,15.73,12.49,17.18,None,218.39,188.78,0.0,4446.84,-6.88,1.02,None,27.54,None,1.02,31.41,657.22,549.6,45.22,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
844,833.14,26.0,35.61,103.23,106.88,19.54,14.81,18.03,None,218.44,194.35,0.0,4446.57,-6.97,1.02,None,27.53,None,1.02,31.44,658.23,550.35,45.25,1.0,1.18,None,None,None,None,None,None,None,None,None,None,None,None,None,None
845,834.07,26.0,31.53,102.17,106.91,20.6,14.69,18.52,None,218.45,194.56,0.0,4446.49,-6.97,1.02,None,27.53,None,1.02,31.47,659.22,551.18,45.28,1.0,1.23,None,None,None,None,None,None,None,None,None,None,None,None,None,None
846,835.0,26.0,31.72,101.76,109.42,21.01,14.92,19.34,None,218.42,195.5,0.0,4446.52,-6.9,1.02,None,27.53,None,1.02,31.5,660.22,552.02,45.31,1.0,1.23,None,None,None,None,None,None,None,None,None,None,None,None,None,None
847,835.94,26.0,34.44,101.8,107.66,20.97,14.86,19.47,None,218.44,195.61,0.0,4446.97,-6.89,1.02,None,27.52,None,1.02,31.53,661.21,552.79,45.34,1.0,1.21,None,None,None,None,None,None,None,None,None,None,None,None,None,None
848,836.87,26.0,33.47,102.33,107.8,20.44,14.46,18.03,None,218.61,194.75,0.0,4447.0,-6.61,1.02,None,27.52,None,1.02,31.56,662.22,553.58,45.37,1.0,1.21,None,None,None,None,None,None,None,None,None,None,None,None,None,None
849,837.8,26.0,30.81,102.12,110.88,20.65,14.2,18.6,None,218.43,194.32,0.0,4447.09,-6.45,1.02,None,27.52,None,1.02,31.59,663.21,554.44,45.4,1.0,1.23,None,None,None,None,None,None,None,None,None,None,None,None,None,None
850,838.73,26.0,36.12,103.61,107.41,19.16,13.69,17.11,None,218.44,192.63,0.0,4446.79,-6.44,1.02,None,27.51,None,1.02,31.62,664.22,555.18,45.43,1.0,1.17,None,None,None,None,None,None,None,None,None,None,None,None,None,None
851,839.66,26.0,10.27,111.31,115.97,11.46,7.02,16.02,None,200.05,138.63,0.0,3805.64,-6.38,1.02,None,27.5,None,1.02,31.72,665.21,557.54,45.53,1.0,1.29,None,None,None,None,None,None,None,None,None,None,None,None,None,None
852,840.6,26.0,11.84,105.74,109.31,17.03,10.43,20.33,None,197.02,142.53,0.0,3718.79,-6.4,1.02,None,27.5,None,1.02,31.8,666.21,559.56,45.61,1.0,1.38,None,None,None,None,None,None,None,None,None,None,None,None,None,None
853,841.53,26.0,38.34,106.96,110.74,15.81,11.95,17.0,None,218.43,188.51,0.0,4447.2,-6.33,1.02,None,27.49,None,1.02,31.83,667.23,560.27,45.64,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
854,842.46,26.0,40.45,105.18,107.16,17.59,13.0,15.9,None,218.5,192.85,0.0,4447.48,-6.35,1.02,None,27.49,None,1.02,31.85,668.22,560.92,45.66,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
855,843.39,26.0,34.03,101.81,107.02,20.96,13.85,16.89,None,218.58,193.71,0.0,4446.92,-6.44,1.02,None,27.49,None,1.02,31.88,669.21,561.69,45.69,1.0,1.21,None,None,None,None,None,None,None,None,None,None,None,None,None,None
856,844.32,26.0,31.87,100.99,107.69,21.78,14.29,17.0,None,218.49,194.98,0.0,4447.01,-6.36,1.02,None,27.49,None,1.02,31.91,670.22,562.53,45.72,1.0,1.24,None,None,None,None,None,None,None,None,None,None,None,None,None,None
857,845.26,26.0,28.04,99.99,106.35,22.78,14.25,18.23,None,218.55,193.88,0.0,4446.54,-6.3,1.02,None,27.49,None,1.02,31.95,671.23,563.49,45.76,1.0,1.29,None,None,None,None,None,None,None,None,None,None,None,None,None,None
858,846.19,26.0,29.31,100.08,107.86,22.69,14.94,19.63,None,218.56,194.03,0.0,4447.71,-6.15,1.02,None,27.49,None,1.02,31.98,672.23,564.39,45.79,1.0,1.28,None,None,None,None,None,None,None,None,None,None,None,None,None,None
859,847.12,26.0,29.39,100.0,105.9,17.44,15.02,18.68,None,218.47,193.91,0.0,4446.44,-6.15,1.02,None,27.48,None,1.02,32.02,673.22,565.29,45.82,1.0,1.19,None,None,None,None,None,None,None,None,None,None,None,None,None,None
860,848.05,26.0,35.61,101.24,109.31,13.21,15.42,18.48,None,218.38,196.38,0.0,4446.63,-6.17,1.02,None,27.48,None,1.02,32.05,674.23,566.04,45.85,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
861,848.98,26.0,30.56,101.08,108.39,13.36,15.14,19.23,None,218.45,194.76,0.0,4447.06,-6.15,1.02,None,27.48,None,1.02,32.08,675.22,566.9,45.88,1.0,1.11,None,None,None,None,None,None,None,None,None,None,None,None,None,None
862,849.92,26.0,9.31,109.57,116.7,5.15,7.95,19.32,None,188.03,142.93,0.0,3799.75,-6.05,1.02,None,27.48,None,1.02,32.22,676.51,571.84,47.31,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
863,850.85,26.0,7.92,109.01,114.52,7.03,2.03,2.19,None,128.96,177.6,0.0,4446.77,-5.19,1.02,None,27.53,None,1.02,32.34,677.52,573.82,47.44,1.0,1.13,None,None,None,None,None,None,None,None,None,None,None,None,None,None
864,851.78,26.0,12.26,106.29,112.5,9.76,2.03,2.2,None,128.97,182.56,0.0,4447.23,-5.04,1.02,None,27.59,None,1.02,32.42,678.52,575.09,47.52,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
865,852.71,26.0,19.62,107.96,110.26,8.08,2.03,2.16,None,128.96,182.43,0.0,4446.9,-5.09,1.02,None,27.61,None,1.02,32.48,679.51,575.88,47.57,1.0,0.98,None,None,None,None,None,None,None,None,None,None,None,None,None,None
866,853.65,26.0,13.37,107.71,110.82,8.34,2.84,4.77,None,128.96,181.96,0.0,4447.01,-4.99,1.02,None,27.62,None,1.02,32.55,680.51,577.04,47.64,1.0,1.06,None,None,None,None,None,None,None,None,None,None,None,None,None,None
867,854.58,26.0,11.26,106.9,109.42,9.14,3.78,3.98,None,128.97,182.14,0.0,4447.29,-5.02,1.02,None,27.62,None,1.02,32.64,681.51,578.42,47.73,1.0,1.12,None,None,None,None,None,None,None,None,None,None,None,None,None,None
868,855.51,26.0,11.16,106.69,108.64,9.35,3.78,3.97,None,128.96,182.32,0.0,4446.72,-4.86,1.02,None,27.6,None,1.02,32.73,682.51,579.82,47.82,1.0,1.13,None,None,None,None,None,None,None,None,None,None,None,None,None,None
869,856.44,26.0,10.61,105.95,108.64,10.09,3.84,4.18,None,128.97,184.41,0.0,4446.91,-4.4,1.02,None,27.57,None,1.02,32.82,683.52,581.29,47.91,1.0,1.16,None,None,None,None,None,None,None,None,None,None,None,None,None,None
870,857.37,26.0,12.82,105.32,107.72,10.72,4.66,6.55,None,128.96,185.57,0.0,4446.98,-4.39,1.02,None,27.54,None,1.02,32.9,684.51,582.5,47.99,1.0,1.13,None,None,None,None,None,None,None,None,None,None,None,None,None,None
