TDEP,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFOA,MFIA,MDOA,MDIA,MTOA,MTIA,MROA,MRIA,ECDT,BDTI,BDDI,BRTI,BRVC,TCTI,FPPG,DXC,GASA,GASX,HSA,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,EPNA,C1C2,C1C3,C1C4,C1C5,LITH,WLFL,WLCL,CCAL,CDOL
1764,1679.8,17.5,15.19,123.87,128.03,2.36,10.91,14.78,140,140,265.16,73.77,4167.2,4276.31,1.4,1.4,18.24,50.76,0,0,1.4,21.79,399.3,111.87,169558.0,111.87,1.42,0.67,0.42,0.44,0,0,4492.4,9.77,3.91,0.0,0.0,0.0,0.0,None,459.9,1147.63,3.44,None,90,None,None,None,None
1765,1680.66,17.5,18.44,121.28,122.89,6.08,13.94,16.66,140,140,264.17,73.41,4157.18,4279.22,1.4,1.4,18.24,50.76,0,0,1.4,21.84,400.19,111.92,169935.0,111.92,1.23,0.77,0.31,0.32,0,0,3709.7,8.66,3.69,0.0,0.0,0.0,0.0,None,427.51,1004.81,3.44,None,90,None,None,None,None
1766,1681.53,17.5,19.75,123.2,124.38,3.84,11.83,14.53,140,140,224.33,73.16,4171.04,4274.97,1.4,1.4,18.24,50.76,0,0,1.4,21.9,401.39,111.98,170443.0,111.98,1.37,0.69,0.2,0.24,0,0,2468.4,6.82,3.41,0.0,0.0,0.0,0.0,None,360.61,725.26,3.44,None,90,None,None,None,None
1767,1682.4,17.5,19.82,122.15,124.06,4.47,12.88,14.47,140,140,248.23,72.95,4108.79,4275.37,1.4,1.4,18.24,50.76,0,0,1.4,21.95,402.3,112.02,170825.0,112.02,1.33,0.71,0.19,0.19,0,0,1652.4,5.8,3.27,0.0,0.0,0.0,0.0,None,285.09,505.62,3.44,None,90,None,None,None,None
1768,1683.26,17.5,19.82,121.28,122.28,5.82,14.28,16.36,140,140,263.44,72.76,4147.84,4276.08,1.4,1.4,18.24,50.76,0,0,1.4,21.99,403.2,112.07,171207.0,112.07,1.26,0.75,0.27,0.28,0,0,2123.6,6.24,3.68,0.0,0.0,0.0,0.0,None,341.06,576.45,3.44,None,90,None,None,None,None
1769,1684.13,17.5,19.81,121.76,122.6,4.8,12.1,13.93,140,140,263.59,72.45,4167.82,4275.09,1.4,1.4,18.24,50.76,0,0,1.4,22.05,404.4,112.13,171715.0,112.13,1.31,0.72,0.3,0.32,0,0,3225.8,7.63,3.39,0.0,0.0,0.0,0.0,None,422.66,950.29,3.44,None,90,None,None,None,None
1770,1685.0,17.5,19.82,120.04,121.21,6.18,13.77,15.41,140,140,263.52,72.29,4174.56,4274.96,1.4,1.4,18.24,50.76,0,0,1.4,22.1,405.29,112.17,172095.0,112.17,1.25,0.76,0.33,0.34,0,0,3250.3,7.48,3.31,0.0,0.0,0.0,0.0,None,434.64,981.23,3.44,None,90,None,None,None,None
1771,1685.87,17.5,19.81,121.58,122.69,4.67,11.87,14.83,140,140,263.35,72.06,4176.03,4277.04,1.4,1.4,18.24,50.76,0,0,1.4,22.14,406.19,112.22,172477.0,112.22,1.32,0.72,0.36,0.37,0,0,3422.9,7.73,3.19,0.0,0.0,0.0,0.0,None,442.53,1073.47,3.44,None,90,None,None,None,None
1772,1686.73,17.5,19.81,122.45,123.8,4.42,12.39,13.86,140,140,263.12,71.77,4159.1,4275.83,1.4,1.4,18.24,50.76,0,0,1.4,22.2,407.39,112.28,172985.0,112.28,1.34,0.71,0.38,0.39,0,0,3785.1,8.49,3.44,0.0,0.0,0.0,0.0,None,446.08,1101.06,3.44,None,90,None,None,None,None
1773,1687.6,17.5,19.84,122.29,123.72,4.39,12.19,14.62,140,140,262.63,71.62,4164.05,4275.89,1.4,1.4,18.24,50.76,0,0,1.4,22.25,408.3,112.32,173367.0,112.32,1.34,0.71,0.38,0.38,0,0,3855.5,8.66,3.47,0.0,0.0,0.0,0.0,None,445.1,1109.81,3.44,None,90,None,None,None,None
1774,1688.47,17.5,19.44,122.05,123.36,4.19,12.12,14.19,140,140,262.82,71.6,4098.84,4275.24,1.4,1.4,18.24,50.76,0,0,1.4,22.29,409.2,112.37,173751.0,112.37,1.34,0.71,0.37,0.37,0,0,3666.1,8.66,3.41,0.0,0.0,0.0,0.0,None,423.19,1074.92,3.44,None,90,None,None,None,None
1775,1689.35,17.5,16.93,116.35,119.58,8.91,12.19,16.82,140,140,259.78,71.38,4150.0,4277.09,1.4,1.4,18.24,50.76,0,0,1.4,22.36,410.39,112.44,174336.0,112.44,1.11,0.86,0.36,0.36,0,0,3672.5,8.73,3.55,0.0,0.0,0.0,0.0,None,420.66,1033.59,3.44,None,90,None,None,None,None
1776,1690.22,17.5,18.93,122.1,124.67,4.39,13.09,15.14,140,140,261.64,71.11,4170.51,4274.82,1.4,1.4,18.24,50.76,0,0,1.4,22.41,411.29,112.49,174720.0,112.49,1.33,0.72,0.34,0.34,0,0,3488.5,8.68,3.48,0.0,0.0,0.0,0.0,None,402.12,1003.0,3.44,None,90,None,None,None,None
1777,1691.09,17.5,19.46,120.74,124.95,5.6,13.6,15.2,140,140,253.98,70.88,4114.14,4279.78,1.4,1.4,18.24,50.76,0,0,1.4,22.46,412.19,112.53,175107.0,112.53,1.27,0.75,0.33,0.34,0,0,3384.3,8.28,3.49,0.0,0.0,0.0,0.0,None,408.65,968.73,3.44,None,90,None,None,None,None
1778,1691.96,17.5,17.97,121.52,126.03,4.53,12.07,14.12,140,140,255.24,70.46,4046.04,4298.48,1.4,1.4,18.24,50.76,0,0,1.4,22.58,413.39,112.66,176150.0,112.66,1.3,0.73,0.29,0.29,0,0,3092.9,7.56,3.24,0.0,0.0,0.0,0.0,None,409.18,954.61,3.44,None,90,None,None,None,None
1779,1692.84,17.5,19.48,120.79,124.6,4.59,13.57,15.54,140,140,254.92,70.28,4097.56,4297.96,1.4,1.4,18.24,50.76,0,0,1.4,22.63,414.29,112.7,176537.0,112.7,1.32,0.72,0.37,0.65,0,0,4120.1,5.41,2.14,0.78,0.0,0.0,0.0,None,1370.22,868.2,941.56,None,90,None,None,None,None
1780,1693.71,17.5,15.24,129.98,132.04,0.71,9.44,11.24,38,38,180.63,58.74,3383.67,3236.67,1.4,1.4,19.24,30.29,0,0,1.4,22.69,415.19,141.41,177069.0,141.41,2.31,0.41,0.45,0.47,0,0,6435.1,2.07,1.07,0.06,0.0,0.0,0.0,None,3094.27,868.2,26.26,None,90,None,None,None,None
1781,1694.59,17.5,15.06,124.36,125.36,4.75,13.43,16.17,120,120,276.75,57.82,4156.88,4295.87,1.4,1.4,19.24,31.3,0,0,1.4,22.76,416.4,141.27,177519.0,141.27,1.28,0.74,0.22,0.26,0,0,363.0,1.755,0.0,1.22,0.0,0.0,0.0,None,3094.27,868.2,149.27,None,90,None,None,None,None
1782,1695.46,17.5,14.68,125.09,126.18,4.35,12.61,14.84,120,120,276.77,57.92,4167.78,4297.1,1.4,1.4,19.24,31.67,0,0,1.4,22.82,417.29,141.33,177960.0,141.33,1.3,0.73,0.38,0.39,0,0,3055.8,1.44,0.0,2.24,0.0,0.0,0.0,None,943.18,868.2,1367.27,None,90,None,None,None,None
1783,1696.34,17.5,14.69,126.25,127.6,3.78,11.9,14.02,120,120,276.36,58.02,4145.23,4296.16,1.4,1.4,19.24,31.67,0,0,1.4,22.88,418.19,141.39,178401.0,141.39,1.34,0.71,0.46,0.47,0,0,4420.8,3.13,0.0,2.27,0.0,0.0,0.0,None,1412.8,868.2,1945.17,None,90,None,None,None,None
1784,1697.21,17.5,22.28,121.2,122.31,8.01,15.63,18.36,120,120,276.02,58.08,4122.29,4297.82,1.4,1.4,19.24,31.67,0,0,1.4,22.94,419.4,141.46,178839.0,141.46,1.25,0.76,0.42,0.43,0,0,4887.9,4.0,0.0,2.24,0.0,0.0,0.0,None,1223.03,868.2,2179.07,None,90,None,None,None,None
1785,1698.09,17.5,24.18,120.75,122.01,8.16,15.19,16.71,140,140,275.51,58.14,4189.03,4296.08,1.4,1.4,19.24,31.67,0,0,1.4,22.98,420.29,141.5,179134.0,141.5,1.22,0.78,0.45,0.46,0,0,4511.7,4.02,0.0,2.21,2.16,0.0,0.0,None,1121.83,868.2,1032.15,None,90,None,None,None,None
1786,1698.97,17.5,24.05,120.9,122.72,8.02,15.18,16.78,140,140,275.1,58.21,4156.54,4298.57,1.4,1.4,19.24,32.67,0,0,1.4,23.01,421.2,141.53,179453.0,141.53,1.23,0.78,0.49,0.49,0,0,4888.5,4.48,0.115,2.27,0.0,0.0,0.0,None,1090.84,868.2,2155.42,None,90,None,None,None,None
1787,1699.85,17.5,24.25,122.07,123.03,6.81,14.11,16.33,140,140,275.07,58.25,4126.23,4298.69,1.4,1.4,19.24,32.67,0,0,1.4,23.06,422.39,141.58,179865.0,141.58,1.27,0.75,0.49,0.5,0,0,5238.5,4.95,0.23,2.25,0.0,0.0,0.0,None,1058.32,868.2,2323.31,None,90,None,None,None,None
1788,1700.73,17.5,23.91,123.59,126.4,6.8,14.92,18.08,140,140,274.96,58.33,4145.52,4297.2,1.4,1.4,19.24,32.67,0,0,1.4,23.1,423.3,141.62,180182.0,141.62,1.27,0.75,0.5,0.51,0,0,5265.7,5.23,0.345,1.715,0.0,0.0,0.0,None,1006.31,868.2,2325.11,None,90,None,None,None,None
1789,1701.61,17.5,24.71,123.19,124.87,6.44,13.02,16.02,140,140,274.83,58.37,4131.99,4299.69,1.4,1.4,19.24,32.67,0,0,1.4,23.14,424.2,141.66,180487.0,141.66,1.29,0.74,0.53,0.53,0,0,5403.0,5.42,0.46,1.18,0.0,0.0,0.0,None,996.38,868.2,1175.27,None,90,None,None,None,None
1790,1702.49,17.5,25.06,123.5,125.16,6.13,13.97,15.84,140,140,274.45,58.43,4137.77,4297.94,1.4,1.4,19.24,32.67,0,0,1.4,23.18,425.4,141.7,180888.0,141.7,1.31,0.73,0.55,0.55,0,0,5678.7,6.0,0.575,0.32,0.0,0.0,0.0,None,946.75,868.2,2347.05,None,90,None,None,None,None
1791,1703.37,17.5,24.84,123.34,124.72,6.15,14.22,16.03,140,140,273.37,58.48,4132.38,4297.2,1.4,1.4,19.24,33.68,0,0,1.4,23.22,426.3,141.74,181188.0,141.74,1.31,0.73,0.58,0.58,0,0,5917.5,6.07,0.69,0.0,0.0,0.0,0.0,None,974.43,868.2,2347.05,None,90,None,None,None,None
1792,1704.25,17.5,24.96,124.59,127.13,5.03,13.9,16.42,140,140,235.41,58.53,4105.24,4295.32,1.4,1.4,19.24,33.68,0,0,1.4,23.26,427.19,141.78,181486.0,141.78,1.37,0.7,0.63,0.64,0,0,6188.6,6.21,0.805,0.0,0.0,0.0,0.0,None,997.17,868.2,2347.05,None,90,None,None,None,None
1793,1705.13,17.5,25.0,124.69,126.01,5.33,14.04,16.22,140,140,240.29,58.53,4080.03,4297.09,1.4,1.4,19.24,33.68,0,0,1.4,23.3,428.4,141.82,181893.0,141.82,1.35,0.7,0.63,0.64,0,0,6763.2,6.7,0.92,1.055,0.0,0.0,0.0,None,1009.33,868.2,2347.05,None,90,None,None,None,None
1794,1706.01,17.5,25.03,123.7,125.09,6.01,15.38,16.95,140,140,271.91,58.54,4105.52,4298.79,1.4,1.4,19.24,34.67,0,0,1.4,23.34,429.29,141.86,182189.0,141.86,1.32,0.72,0.62,0.62,0,0,6827.9,7.04,1.035,2.11,0.0,0.0,0.0,None,970.29,868.2,2586.17,None,90,None,None,None,None
1795,1706.9,17.5,24.98,124.05,125.59,6.04,14.45,17.33,140,140,272.6,58.59,4125.08,4299.09,1.4,1.4,19.24,34.68,0,0,1.4,23.38,430.19,141.9,182492.0,141.9,1.32,0.72,0.61,0.62,0,0,6760.9,7.56,1.15,0.0,0.0,0.0,0.0,None,894.22,868.2,2878.95,None,90,None,None,None,None
1796,1707.78,17.5,26.18,124.79,126.35,5.1,13.42,15.08,140,140,271.82,58.66,4083.42,4298.66,1.4,1.4,19.24,34.68,0,0,1.4,23.42,431.4,141.94,182883.0,141.94,1.38,0.69,0.62,0.62,0,0,6573.0,7.46,1.265,0.0,0.0,0.0,0.0,None,880.96,868.2,2878.95,None,90,None,None,None,None
1797,1708.67,17.5,32.61,121.06,122.1,8.3,16.22,17.66,140,140,270.87,58.65,4088.49,4293.22,1.4,1.4,19.24,35.66,0,0,1.4,23.45,432.29,141.97,183097.0,141.97,1.3,0.73,0.62,0.62,0,0,6781.1,7.6,1.38,0.0,0.0,0.0,0.0,None,892.01,868.2,2878.95,None,90,None,None,None,None
1798,1709.55,17.5,35.06,122.0,123.25,7.59,15.62,16.94,140,140,271.21,58.75,4077.25,4304.26,1.4,1.4,19.24,35.69,0,0,1.4,23.47,433.19,142.0,183311.0,142.0,1.35,0.7,0.61,0.61,0,0,6684.7,8.05,1.495,0.0,0.0,0.0,0.0,None,830.42,868.2,2878.95,None,90,None,None,None,None
1799,1710.44,17.5,28.01,118.73,121.66,10.19,18.19,22.77,140,140,270.94,58.8,4105.51,4296.9,1.4,1.4,19.24,35.69,0,0,1.4,23.52,434.39,142.04,183668.0,142.04,1.2,0.79,0.61,0.61,0,0,6629.0,7.94,1.61,0.0,0.0,0.0,0.0,None,835.28,868.2,2878.95,None,90,None,None,None,None
1800,1711.33,17.5,31.93,120.18,122.35,8.51,14.7,16.46,140,140,270.94,58.79,4096.52,4295.71,1.4,1.4,19.24,35.69,0,0,1.4,23.54,435.29,142.06,183884.0,142.06,1.29,0.74,0.59,0.59,0,0,6690.2,8.18,1.725,0.0,0.0,0.0,0.0,None,817.73,868.2,2878.95,None,90,None,None,None,None
1801,1712.21,17.5,34.85,121.32,123.29,8.33,14.5,17.8,140,140,270.38,58.86,4090.35,4297.15,1.4,1.4,19.24,35.69,0,0,1.4,23.57,436.19,142.09,184101.0,142.09,1.32,0.72,0.6,0.61,0,0,6546.1,7.76,1.84,0.0,0.0,0.0,0.0,None,843.13,868.2,2878.95,None,90,None,None,None,None
1802,1713.1,17.5,34.13,120.48,121.16,8.64,15.27,17.07,140,140,271.08,58.9,4097.25,4297.03,1.4,1.4,19.24,35.69,0,0,1.4,23.6,437.4,142.13,184401.0,142.13,1.3,0.73,0.63,0.64,0,0,6391.9,7.79,1.955,0.0,0.0,0.0,0.0,None,821.04,868.2,2878.95,None,90,None,None,None,None
1803,1713.99,17.5,32.55,120.28,123.26,8.99,16.42,18.05,140,140,270.42,58.91,4085.3,4297.99,1.4,1.4,19.24,35.69,0,0,1.4,23.63,438.29,142.15,184636.0,142.15,1.28,0.75,0.66,0.67,0,0,6648.1,8.04,2.07,0.0,0.0,0.0,0.0,None,827.35,3219.29,2878.95,None,90,None,None,None,None
1804,1714.88,17.5,27.3,119.79,122.08,8.91,14.98,16.96,140,140,270.14,58.99,4077.5,4301.06,1.4,1.4,19.24,36.69,0,0,1.4,23.67,439.19,142.19,184923.0,142.19,1.23,0.77,0.44,0.65,0,0,5188.8,7.08,1.16,0.0,0.0,0.0,0.0,None,700.63,3164.26,2878.95,None,90,None,None,None,None
1805,1715.77,17.5,25.78,123.39,123.76,6.58,15.2,17.2,140,140,272.42,58.22,4176.6,4288.09,1.4,1.4,19.24,36.69,0,0,1.4,23.72,440.39,142.45,185421.0,142.45,1.3,0.73,0.25,0.26,0,0,2561.2,5.15,0.58,0.0,0.0,0.0,0.0,None,497.37,3164.26,2878.95,None,90,None,None,None,None
1806,1716.66,17.5,25.84,121.42,122.62,8.73,16.57,17.84,140,140,272.51,58.13,4167.51,4284.37,1.4,1.4,19.24,36.69,0,0,1.4,23.76,441.29,142.49,185719.0,142.49,1.22,0.78,0.29,0.3,0,0,2396.7,4.87,0.0,0.0,0.0,0.0,0.0,None,492.38,3164.26,2878.95,None,90,None,None,None,None
1807,1717.55,17.5,30.18,121.85,123.86,7.25,14.43,18.4,140,140,272.63,58.03,4194.04,4286.02,1.4,1.4,19.24,36.69,0,0,1.4,23.79,442.19,142.52,185952.0,142.52,1.32,0.72,0.36,0.38,0,0,3042.1,5.7,0.275,0.0,0.0,0.0,0.0,None,532.85,3164.26,2878.95,None,90,None,None,None,None
1808,1718.45,17.5,32.6,119.91,121.48,9.61,18.56,21.19,140,140,272.34,57.89,4194.39,4281.5,1.4,1.4,19.24,36.69,0,0,1.4,23.82,443.39,142.55,186259.0,142.55,1.26,0.76,0.41,0.42,0,0,3356.1,6.07,0.55,0.0,0.0,0.0,0.0,None,552.22,527.69,2878.95,None,90,None,None,None,None
1809,1719.34,17.5,33.75,121.94,122.6,7.99,17.19,18.65,140,140,272.09,57.77,4138.89,4289.93,1.4,1.4,19.24,36.69,0,0,1.4,23.85,444.28,142.58,186476.0,142.58,1.32,0.72,0.45,0.45,0,0,3879.8,6.65,2.03,0.0,0.0,0.0,0.0,None,583.18,1909.38,2878.95,None,90,None,None,None,None
1810,1720.23,17.5,34.61,120.15,121.27,8.97,16.67,18.33,140,140,271.4,57.74,4159.32,4274.88,1.4,1.4,19.24,37.7,0,0,1.4,23.88,445.19,142.6,186692.0,142.6,1.3,0.73,0.49,0.49,0,0,4678.5,7.69,2.22,0.0,0.0,0.0,0.0,None,607.66,2104.31,2878.95,None,90,None,None,None,None
1811,1721.13,17.5,33.19,116.85,117.58,11.76,18.79,21.15,140,140,270.91,57.59,4214.43,4275.14,1.4,1.4,19.24,37.69,0,0,1.4,23.91,446.38,142.64,187004.0,142.64,1.2,0.79,0.51,0.52,0,0,4960.5,7.89,2.26,0.0,0.0,0.0,0.0,None,628.62,2197.94,2878.95,None,530,None,None,None,None
1812,1722.02,17.5,34.77,119.7,120.6,9.84,17.23,18.42,140,140,270.92,57.52,4187.64,4280.93,1.4,1.4,19.24,37.69,0,0,1.4,23.94,447.29,142.67,187223.0,142.67,1.27,0.75,0.54,0.54,0,0,5230.4,8.06,2.3,0.0,0.0,0.0,0.0,None,648.69,2272.46,2878.95,None,90,None,None,None,None
1813,1722.92,17.5,34.84,119.65,120.78,9.84,17.16,18.57,140,140,271.54,57.35,4201.96,4298.7,1.4,1.4,19.24,37.69,0,0,1.4,23.97,448.2,142.69,187444.0,142.69,1.27,0.75,0.57,0.57,0,0,5613.8,8.53,2.38,0.0,0.0,0.0,0.0,None,657.96,2360.48,2878.95,None,90,None,None,None,None
1814,1723.81,17.5,34.31,116.94,118.54,11.43,19.56,22.05,140,140,271.38,57.24,4180.53,4294.99,1.4,1.4,19.24,37.69,0,0,1.4,24.0,449.4,142.73,187735.0,142.73,1.22,0.78,0.59,0.59,0,0,5867.2,9.11,2.59,0.0,0.0,0.0,0.0,None,644.24,2268.79,2878.95,None,90,None,None,None,None
1815,1724.71,17.5,22.1,123.55,124.36,5.88,14.24,16.02,140,140,271.28,56.89,4156.11,4289.65,1.4,1.4,19.24,37.69,0,0,1.4,24.05,450.3,142.82,188129.0,142.82,1.29,0.74,0.73,0.78,0,0,606.4,0.58,0.0,0.0,0.0,0.0,0.0,None,40.88,2366.2,2878.95,None,90,None,None,None,None
1816,1725.6,17.5,25.99,121.53,122.35,8.1,16.81,19.32,140,140,270.71,56.84,4169.42,4290.36,1.4,1.4,19.24,37.69,0,0,1.4,24.08,451.19,142.86,188387.0,142.86,1.25,0.76,0.86,0.86,0,0,8740.1,10.2,2.85,0.0,0.0,0.0,0.0,None,856.33,3014.39,2878.95,None,90,None,None,None,None
1817,1726.5,17.5,29.37,122.97,123.78,6.49,15.08,17.25,140,140,270.84,56.74,4148.29,4279.94,1.4,1.4,19.24,37.69,0,0,1.4,24.12,452.4,142.9,188732.0,142.9,1.34,0.71,0.88,0.88,0,0,9603.1,10.98,3.04,0.0,0.0,0.0,0.0,None,874.53,3154.11,2878.95,None,90,None,None,None,None
1818,1727.4,17.5,31.21,121.49,122.69,8.33,16.88,18.48,140,140,270.34,56.63,4147.94,4288.68,1.4,1.4,19.24,38.53,0,0,1.4,24.15,453.28,142.93,188967.0,142.93,1.29,0.74,0.91,0.91,0,0,9829.6,11.34,3.12,0.0,0.0,0.0,0.0,None,866.63,3146.57,2878.95,None,90,None,None,None,None
1819,1728.3,17.5,33.33,121.03,123.43,7.97,15.83,17.79,140,140,270.65,56.56,4183.17,4285.37,1.4,1.4,19.24,38.69,0,0,1.4,24.18,454.2,142.95,189194.0,142.95,1.32,0.72,0.97,0.97,0,0,10247.6,12.16,3.68,0.0,0.0,0.0,0.0,None,842.71,2781.32,2878.95,None,90,None,None,None,None
1820,1729.2,17.5,34.18,120.07,122.69,8.48,16.86,18.08,140,140,269.91,56.38,4198.14,4293.95,1.4,1.4,19.24,38.69,0,0,1.4,24.21,455.39,142.99,189490.0,142.99,1.31,0.73,0.99,0.99,0,0,10762.7,12.3,3.35,0.0,0.0,0.0,0.0,None,875.03,3218.0,2878.95,None,90,None,None,None,None
1821,1730.1,17.5,34.18,119.43,121.56,9.37,17.67,19.25,140,140,269.94,56.3,4160.78,4274.94,1.4,1.4,19.24,38.69,0,0,1.4,24.24,456.28,143.01,189707.0,143.01,1.28,0.74,1.02,1.02,0,0,10979.7,12.57,3.34,0.0,0.0,0.0,0.0,None,873.67,3285.6,2878.95,None,90,None,None,None,None
1822,1731.0,17.5,34.17,121.14,123.61,7.93,16.31,17.65,140,140,270.29,56.24,4206.91,4274.85,1.4,1.4,19.24,38.69,0,0,1.4,24.26,457.19,143.04,189933.0,143.04,1.33,0.72,1.04,1.05,0,0,11546.9,13.04,3.45,0.0,0.0,0.0,0.0,None,885.16,3349.88,2878.95,None,90,None,None,None,None
1823,1731.9,17.5,34.11,115.28,119.83,13.78,19.49,21.29,140,140,270.49,56.12,4165.2,4274.74,1.4,1.4,19.24,38.69,0,0,1.4,24.3,458.39,143.08,190224.0,143.08,1.16,0.82,1.08,1.09,0,0,11682.9,13.12,3.5,0.0,0.0,0.0,0.0,None,890.25,3334.8,2878.95,None,90,None,None,None,None
1824,1732.8,17.5,34.17,120.36,123.0,8.76,16.93,18.4,140,140,270.86,56.09,4185.89,4284.07,1.4,1.4,19.24,38.69,0,0,1.4,24.33,459.28,143.1,190446.0,143.1,1.3,0.73,1.09,1.1,0,0,11820.6,13.25,3.6,0.0,0.0,0.0,0.0,None,892.42,3287.43,2878.95,None,90,None,None,None,None
1825,1733.71,17.5,34.16,121.8,122.96,7.36,15.84,17.89,140,140,270.18,56.01,4157.42,4293.58,1.4,1.4,19.24,38.69,0,0,1.4,24.35,460.19,143.13,190667.0,143.13,1.35,0.7,1.04,1.05,0,0,12301.3,14.07,3.72,0.0,0.0,0.0,0.0,None,874.18,3304.98,2878.95,None,90,None,None,None,None
1826,1734.61,17.5,33.49,120.7,122.37,8.47,16.87,18.69,140,140,269.96,55.96,4154.75,4285.2,1.4,1.4,19.24,38.69,0,0,1.4,24.39,461.38,143.16,190968.0,143.16,1.3,0.73,1.02,1.04,0,0,12168.1,14.19,3.81,0.0,0.0,0.0,0.0,None,857.65,3192.75,2878.95,None,90,None,None,None,None
1827,1735.51,17.5,33.26,121.44,122.0,7.98,16.63,17.74,140,140,270.04,55.89,4148.13,4281.29,1.4,1.4,19.24,38.69,0,0,1.4,24.42,462.29,143.19,191194.0,143.19,1.32,0.72,1.12,1.12,0,0,11653.9,13.92,3.74,0.0,0.0,0.0,0.0,None,837.12,3113.38,2878.95,None,90,None,None,None,None
1828,1736.42,17.5,34.56,120.96,121.99,8.64,17.34,18.81,140,140,270.08,55.83,4148.64,4275.09,1.4,1.4,19.24,38.69,0,0,1.4,24.44,463.18,143.22,191411.0,143.22,1.31,0.73,1.13,1.14,0,0,11970.0,14.43,3.85,0.0,0.0,0.0,0.0,None,829.3,3108.4,2878.95,None,90,None,None,None,None
1829,1737.32,17.5,35.05,119.37,120.06,9.68,18.23,19.71,140,140,269.5,55.71,4163.53,4275.07,1.4,1.4,19.24,38.69,0,0,1.4,24.48,464.39,143.25,191698.0,143.25,1.28,0.75,1.12,1.12,0,0,12989.7,15.31,3.93,0.0,0.0,0.0,0.0,None,848.68,3307.46,2878.95,None,90,None,None,None,None
1830,1738.23,17.5,34.99,107.47,110.62,17.92,20.99,24.93,87,86,269.93,55.63,4196.61,4277.92,1.4,1.4,19.24,38.69,0,0,1.4,24.5,465.28,143.28,191889.0,143.28,1.23,0.77,1.1,1.11,0,0,12785.8,14.97,3.86,0.0,0.0,0.0,0.0,None,854.11,3314.69,2878.95,None,90,None,None,None,None
1831,1739.13,17.5,35.26,118.68,119.99,8.9,16.47,18.6,140,140,236.85,108.47,4200.98,4274.99,1.4,1.4,19.24,39.7,0,0,1.4,24.53,466.19,143.39,192041.0,143.39,1.3,0.73,0.84,0.85,0,0,10710.4,13.69,3.82,0.0,0.0,0.0,0.0,None,782.57,2806.25,2878.95,None,90,None,None,None,None
1832,1740.04,17.5,35.09,120.38,121.57,7.75,16.48,18.83,140,140,224.12,107.69,4193.38,4274.84,1.4,1.4,19.24,39.7,0,0,1.4,24.56,467.4,143.42,192331.0,143.42,1.34,0.71,0.89,0.91,0,0,9667.3,12.89,3.68,0.0,0.0,0.0,0.0,None,750.1,2626.52,2878.95,None,90,None,None,None,None
1833,1740.95,17.5,35.04,117.05,117.88,9.99,17.88,19.55,140,140,268.93,107.53,4191.13,4277.52,1.4,1.4,19.24,39.7,0,0,1.4,24.59,468.29,143.45,192548.0,143.45,1.27,0.75,1.0,1.01,0,0,9757.9,13.31,3.74,0.0,0.0,0.0,0.0,None,733.16,2612.56,2878.95,None,90,None,None,None,None
1834,1741.86,17.5,35.22,120.72,122.39,6.96,14.46,17.03,139,139,268.75,107.5,4126.83,4275.08,1.4,1.4,19.24,39.7,0,0,1.4,24.61,469.19,143.49,192772.0,143.49,1.38,0.69,1.05,1.05,0,0,11409.5,14.91,4.04,0.0,0.0,0.0,0.0,None,765.16,2824.39,2878.95,None,90,None,None,None,None
1835,1742.77,17.5,35.04,120.3,121.14,7.74,16.52,18.41,139,139,268.76,107.43,4176.21,4274.5,1.4,1.4,19.24,39.7,0,0,1.4,24.65,470.4,143.52,193058.0,143.52,1.35,0.71,1.1,1.12,0,0,11685.3,15.0,4.15,0.0,0.0,0.0,0.0,None,779.23,2818.88,2878.95,None,90,None,None,None,None
1836,1743.68,17.5,34.99,117.16,118.42,10.51,17.82,19.94,140,140,269.38,107.34,4171.55,4286.98,1.4,1.4,19.24,39.7,0,0,1.4,24.67,471.29,143.55,193275.0,143.55,1.25,0.76,1.14,1.15,0,0,12156.0,15.66,4.15,0.0,0.0,0.0,0.0,None,776.23,2929.76,2878.95,None,90,None,None,None,None
1837,1744.59,17.5,35.04,120.39,121.1,8.04,15.35,17.08,140,140,268.81,107.28,4176.66,4290.54,1.4,1.4,19.24,39.7,0,0,1.4,24.7,472.19,143.57,193488.0,143.57,1.33,0.71,1.09,1.1,0,0,13099.8,16.41,4.27,0.0,0.0,0.0,0.0,None,798.38,3068.18,2878.95,None,90,None,None,None,None
1838,1745.5,17.5,35.09,120.47,121.08,7.8,16.02,17.62,139,139,268.56,107.14,4149.66,4288.06,1.4,1.4,19.24,39.7,0,0,1.4,24.73,473.4,143.61,193777.0,143.61,1.34,0.71,1.13,1.15,0,0,12487.3,15.83,4.28,0.0,0.0,0.0,0.0,None,788.9,2915.94,2878.95,None,90,None,None,None,None
1839,1746.41,17.5,34.72,120.21,120.83,7.59,15.9,18.07,139,139,268.17,107.06,4172.41,4274.89,1.4,1.4,19.24,39.7,0,0,1.4,24.76,474.29,143.63,193991.0,143.63,1.35,0.71,1.15,1.16,0,0,12717.9,16.22,4.35,0.0,0.0,0.0,0.0,None,784.3,2926.73,2878.95,None,90,None,None,None,None
